Transaction Date,Customer ID,Description,Stock Code,Invoice No,Quantity,Sales,Unit Price,Date,Category,Profit,Cost,Total Profit
2021-07-04 13:53:00,16385.0,NexGard Chew for Dogs,82484,558878.0,1,47.7,47.7,2021-07-04,Food,10.700000000000003,37,10.700000000000003
2021-07-04 13:53:00,16385.0,Sheba Perfect Portions Pat Wet Cat Food,22197,558878.0,1,5.1,5.1,2021-07-04,Food,0.09999999999999964,5,0.09999999999999964
2021-07-04 14:07:00,12921.0,Earth Rated Dog Poop Bags,85099B,558879.0,4,49.92,12.48,2021-07-04,Disposables,3.4800000000000004,9,13.920000000000002
2021-07-04 14:07:00,12921.0,Pet Grooming Brush,20725,558879.0,4,39.6,9.9,2021-07-04,Grooming,0.9000000000000004,9,3.6000000000000014
2021-07-04 14:07:00,12921.0,Pet Odor Eliminator,84879,558879.0,4,40.56,10.14,2021-07-04,Cleanig Supplies,2.1400000000000006,8,8.560000000000002
2021-07-04 14:07:00,12921.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558879.0,2,59.4,29.7,2021-07-04,Food,1.6999999999999993,28,3.3999999999999986
2021-07-04 14:08:00,12921.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558880.0,1,76.5,76.5,2021-07-04,Food,21.5,55,21.5
2021-07-04 14:36:00,12705.0,Pet Grooming Brush,20725,558881.0,2,19.8,9.9,2021-07-04,Grooming,0.9000000000000004,9,1.8000000000000007
2021-07-04 14:36:00,12705.0,Purina Pro Plan Adult Sensitive Skin,23284,558881.0,1,47.7,47.7,2021-07-04,Supplements,14.700000000000003,33,14.700000000000003
2021-07-04 15:10:00,13267.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558885.0,1,29.7,29.7,2021-07-04,Disposables,-0.3000000000000007,30,-0.3000000000000007
2021-07-04 15:10:00,13267.0,NexGard Chew for Dogs,82484,558885.0,1,47.7,47.7,2021-07-04,Food,10.700000000000003,37,10.700000000000003
2021-07-04 15:26:00,18265.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558887.0,1,29.7,29.7,2021-07-04,Disposables,-0.3000000000000007,30,-0.3000000000000007
2021-07-04 15:26:00,18265.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558887.0,1,76.5,76.5,2021-07-04,Food,21.5,55,21.5
2021-07-04 15:29:00,14056.0,Earth Rated Dog Poop Bags,85099B,558888.0,1,12.48,12.48,2021-07-04,Disposables,3.4800000000000004,9,3.4800000000000004
2021-07-04 15:29:00,14056.0,Pet Grooming Brush,20725,558888.0,1,9.9,9.9,2021-07-04,Grooming,0.9000000000000004,9,0.9000000000000004
2021-07-04 15:29:00,14056.0,Pet Hair Remover,23203,558888.0,1,12.48,12.48,2021-07-04,Grooming,1.4800000000000004,11,1.4800000000000004
2021-07-04 15:29:00,14056.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558888.0,1,29.7,29.7,2021-07-04,Food,1.6999999999999993,28,1.6999999999999993
2021-07-04 15:29:00,14056.0,Purina Pro Plan Adult Sensitive Skin,23284,558888.0,1,47.7,47.7,2021-07-04,Supplements,14.700000000000003,33,14.700000000000003
2021-07-04 15:55:00,,Pet Grooming Brush,20725,558896.0,1,9.9,9.9,2021-07-04,Grooming,0.9000000000000004,9,0.9000000000000004
2021-07-04 16:06:00,15349.0,Dog and Puppy Pads,85123A,558900.0,1,17.7,17.7,2021-07-04,Disposables,6.699999999999999,11,6.699999999999999
2021-07-04 16:06:00,15349.0,Sheba Perfect Portions Pat Wet Cat Food,22197,558900.0,1,5.1,5.1,2021-07-04,Food,0.09999999999999964,5,0.09999999999999964
2021-07-04 16:08:00,13001.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558902.0,9,224.1,24.9,2021-07-04,Disposables,-5.100000000000001,30,-45.90000000000001
2021-07-04 16:08:00,13001.0,Pet Grooming Brush,20725,558902.0,2,19.8,9.9,2021-07-04,Grooming,0.9000000000000004,9,1.8000000000000007
2021-07-04 16:08:00,13001.0,UltraSound Dog Barking Deterrent,22720,558902.0,1,29.7,29.7,2021-07-04,Electronics,4.699999999999999,25,4.699999999999999
2021-07-04 16:18:00,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558904.0,1,29.7,29.7,2021-07-04,Disposables,-0.3000000000000007,30,-0.3000000000000007
2021-07-04 16:18:00,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558904.0,1,12.48,12.48,2021-07-04,Food,-1.5199999999999996,14,-1.5199999999999996
2021-07-04 16:18:00,,Pet Grooming Brush,20725,558904.0,1,24.78,24.78,2021-07-04,Grooming,15.780000000000001,9,15.780000000000001
2021-07-04 16:18:00,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558904.0,1,64.74,64.74,2021-07-04,Food,36.739999999999995,28,36.739999999999995
2021-07-04 16:18:00,,Rechargeable Pet Nail Grinder,22960,558904.0,1,49.74,49.74,2021-07-04,Grooming,29.740000000000002,20,29.740000000000002
2021-07-04 16:18:00,,Templation Soft Cat Treats,23084,558904.0,1,24.78,24.78,2021-07-04,Food,12.780000000000001,12,12.780000000000001
2021-07-04 16:18:00,,UltraSound Dog Barking Deterrent,22720,558904.0,1,64.74,64.74,2021-07-04,Electronics,39.739999999999995,25,39.739999999999995
2021-07-04 16:35:00,15555.0,Pet Grooming Brush,20725,558906.0,1,9.9,9.9,2021-07-04,Grooming,0.9000000000000004,9,0.9000000000000004
2021-07-05 09:06:00,13338.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558908.0,1,76.5,76.5,2021-07-05,Food,21.5,55,21.5
2021-07-05 09:10:00,13408.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558909.0,9,224.1,24.9,2021-07-05,Food,-3.1000000000000014,28,-27.900000000000013
2021-07-05 09:16:00,12989.0,Canned Cat Food,21137,558910.0,2,45.0,22.5,2021-07-05,Food,1.5,21,3.0
2021-07-05 09:16:00,12989.0,Purina Pro Plan Adult Sensitive Skin,23284,558910.0,5,202.5,40.5,2021-07-05,Supplements,7.5,33,37.5
2021-07-05 09:33:00,16985.0,Dog and Puppy Pads,85123A,558916.0,11,168.3,15.3,2021-07-05,Disposables,4.300000000000001,11,47.30000000000001
2021-07-05 09:33:00,16985.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558916.0,2,59.4,29.7,2021-07-05,Disposables,-0.3000000000000007,30,-0.6000000000000014
2021-07-05 09:33:00,16985.0,Pet Odor Eliminator,84879,558916.0,3,30.42,10.14,2021-07-05,Cleanig Supplies,2.1400000000000006,8,6.420000000000002
2021-07-05 09:33:00,16985.0,Purina Pro Plan Adult Sensitive Skin,23284,558916.0,2,81.0,40.5,2021-07-05,Supplements,7.5,33,15.0
2021-07-05 09:53:00,15646.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558918.0,1,76.5,76.5,2021-07-05,Food,21.5,55,21.5
2021-07-05 09:56:00,15078.0,Earth Rated Dog Poop Bags,85099B,558919.0,4,49.92,12.48,2021-07-05,Disposables,3.4800000000000004,9,13.920000000000002
2021-07-05 09:56:00,15078.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558919.0,2,24.96,12.48,2021-07-05,Food,-1.5199999999999996,14,-3.039999999999999
2021-07-05 09:56:00,15078.0,Pet Grooming Brush,20725,558919.0,2,19.8,9.9,2021-07-05,Grooming,0.9000000000000004,9,1.8000000000000007
2021-07-05 09:56:00,15078.0,Pet Hair Remover,23203,558919.0,2,24.96,12.48,2021-07-05,Grooming,1.4800000000000004,11,2.960000000000001
2021-07-05 10:06:00,16782.0,NexGard Chew for Dogs,82484,558922.0,1,47.7,47.7,2021-07-05,Food,10.700000000000003,37,10.700000000000003
2021-07-05 10:06:00,16782.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558922.0,1,29.7,29.7,2021-07-05,Food,1.6999999999999993,28,1.6999999999999993
2021-07-05 10:06:00,16837.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558923.0,2,59.4,29.7,2021-07-05,Disposables,-0.3000000000000007,30,-0.6000000000000014
2021-07-05 10:07:00,15785.0,Sheba Perfect Portions Pat Wet Cat Food,22197,558924.0,17,73.44,4.32,2021-07-05,Food,-0.6799999999999997,5,-11.559999999999995
2021-07-05 10:21:00,17469.0,Dog and Puppy Pads,85123A,558926.0,1,17.7,17.7,2021-07-05,Disposables,6.699999999999999,11,6.699999999999999
2021-07-05 10:21:00,17469.0,Earth Rated Dog Poop Bags,85099B,558926.0,2,24.96,12.48,2021-07-05,Disposables,3.4800000000000004,9,6.960000000000001
2021-07-05 10:21:00,17469.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558926.0,1,29.7,29.7,2021-07-05,Disposables,-0.3000000000000007,30,-0.3000000000000007
2021-07-05 10:23:00,18177.0,Earth Rated Dog Poop Bags,85099B,558927.0,4,49.92,12.48,2021-07-05,Disposables,3.4800000000000004,9,13.920000000000002
2021-07-05 10:23:00,18177.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,558927.0,2,24.96,12.48,2021-07-05,Food,-1.5199999999999996,14,-3.039999999999999
2021-07-05 10:23:00,18177.0,Pet Grooming Brush,20725,558927.0,2,19.8,9.9,2021-07-05,Grooming,0.9000000000000004,9,1.8000000000000007
2021-07-05 10:23:00,18177.0,Pet Hair Remover,23203,558927.0,2,24.96,12.48,2021-07-05,Grooming,1.4800000000000004,11,2.960000000000001
2021-07-05 10:57:00,14235.0,Dog and Puppy Pads,85123A,558963.0,6,91.8,15.3,2021-07-05,Disposables,4.300000000000001,11,25.800000000000004
2021-07-05 10:57:00,14235.0,Earth Rated Dog Poop Bags,85099B,558963.0,17,182.58,10.74,2021-07-05,Disposables,1.7400000000000002,9,29.580000000000005
2021-07-05 10:58:00,14235.0,Pet Hair Remover,23203,558964.0,7,81.9,11.7,2021-07-05,Grooming,0.6999999999999993,11,4.899999999999995
2021-07-05 10:58:00,14235.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558964.0,1,29.7,29.7,2021-07-05,Food,1.6999999999999993,28,1.6999999999999993
2021-07-05 11:10:00,18232.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,558970.0,1,29.7,29.7,2021-07-05,Food,1.6999999999999993,28,1.6999999999999993
2021-07-05 11:36:00,14223.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,558992.0,1,76.5,76.5,2021-07-05,Food,21.5,55,21.5
2021-07-05 11:36:00,14223.0,UltraSound Dog Barking Deterrent,22720,558992.0,1,29.7,29.7,2021-07-05,Electronics,4.699999999999999,25,4.699999999999999
2021-07-05 11:49:00,16729.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558993.0,1,29.7,29.7,2021-07-05,Disposables,-0.3000000000000007,30,-0.3000000000000007
2021-07-05 11:49:00,16729.0,Pet Grooming Brush,20725,558993.0,1,9.9,9.9,2021-07-05,Grooming,0.9000000000000004,9,0.9000000000000004
2021-07-05 11:49:00,16729.0,Pet Odor Eliminator,84879,558993.0,3,30.42,10.14,2021-07-05,Cleanig Supplies,2.1400000000000006,8,6.420000000000002
2021-07-05 11:58:00,13854.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,558994.0,9,224.1,24.9,2021-07-05,Disposables,-5.100000000000001,30,-45.90000000000001
2021-07-05 11:58:00,13854.0,Pet Odor Eliminator,84879,558994.0,3,30.42,10.14,2021-07-05,Cleanig Supplies,2.1400000000000006,8,6.420000000000002
2021-07-05 12:15:00,14099.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559000.0,1,29.7,29.7,2021-07-05,Disposables,-0.3000000000000007,30,-0.3000000000000007
2021-07-05 12:15:00,14099.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559000.0,1,29.7,29.7,2021-07-05,Food,1.6999999999999993,28,1.6999999999999993
2021-07-05 12:23:00,12428.0,Earth Rated Dog Poop Bags,85099B,559004.0,2,24.96,12.48,2021-07-05,Disposables,3.4800000000000004,9,6.960000000000001
2021-07-05 12:23:00,12428.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559004.0,2,59.4,29.7,2021-07-05,Disposables,-0.3000000000000007,30,-0.6000000000000014
2021-07-05 12:23:00,12428.0,Pet Hair Remover,23203,559004.0,2,24.96,12.48,2021-07-05,Grooming,1.4800000000000004,11,2.960000000000001
2021-07-05 12:41:00,14905.0,Dog and Puppy Pads,85123A,559006.0,6,91.8,15.3,2021-07-05,Disposables,4.300000000000001,11,25.800000000000004
2021-07-05 12:41:00,14905.0,Earth Rated Dog Poop Bags,85099B,559006.0,2,24.96,12.48,2021-07-05,Disposables,3.4800000000000004,9,6.960000000000001
2021-07-05 12:41:00,14905.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559006.0,2,59.4,29.7,2021-07-05,Disposables,-0.3000000000000007,30,-0.6000000000000014
2021-07-05 12:47:00,15549.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,559009.0,1,17.7,17.7,2021-07-05,Disposables,-0.3000000000000007,18,-0.3000000000000007
2021-07-05 12:47:00,15549.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559009.0,1,29.7,29.7,2021-07-05,Food,1.6999999999999993,28,1.6999999999999993
2021-07-05 12:50:00,17049.0,Earth Rated Dog Poop Bags,85099B,559011.0,2,24.96,12.48,2021-07-05,Disposables,3.4800000000000004,9,6.960000000000001
2021-07-05 12:50:00,17049.0,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,559011.0,2,24.96,12.48,2021-07-05,Food,-1.5199999999999996,14,-3.039999999999999
2021-07-05 12:50:00,17049.0,Pet Odor Eliminator,84879,559011.0,2,20.28,10.14,2021-07-05,Cleanig Supplies,2.1400000000000006,8,4.280000000000001
2021-07-05 12:50:00,17049.0,Purina Pro Plan Adult Sensitive Skin,23284,559011.0,1,47.7,47.7,2021-07-05,Supplements,14.700000000000003,33,14.700000000000003
2021-07-05 13:01:00,14051.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559016.0,2,59.4,29.7,2021-07-05,Disposables,-0.3000000000000007,30,-0.6000000000000014
2021-07-05 13:01:00,14051.0,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,559016.0,2,153.0,76.5,2021-07-05,Food,21.5,55,43.0
2021-07-05 13:38:00,16616.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559024.0,2,59.4,29.7,2021-07-05,Disposables,-0.3000000000000007,30,-0.6000000000000014
2021-07-05 13:56:00,16338.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559025.0,2,59.4,29.7,2021-07-05,Disposables,-0.3000000000000007,30,-0.6000000000000014
2021-07-05 13:56:00,16338.0,Pet Hair Remover,23203,559025.0,2,24.96,12.48,2021-07-05,Grooming,1.4800000000000004,11,2.960000000000001
2021-07-05 14:24:00,17046.0,Pet Odor Eliminator,84879,559027.0,6,60.84,10.14,2021-07-05,Cleanig Supplies,2.1400000000000006,8,12.840000000000003
2021-07-05 14:24:00,17046.0,Purina Pro Plan Adult Sensitive Skin,23284,559027.0,1,47.7,47.7,2021-07-05,Supplements,14.700000000000003,33,14.700000000000003
2021-07-05 14:27:00,12839.0,Canned Cat Food,21137,559028.0,2,45.0,22.5,2021-07-05,Food,1.5,21,3.0
2021-07-05 14:27:00,12839.0,Pet Hair Remover,23203,559028.0,2,24.96,12.48,2021-07-05,Grooming,1.4800000000000004,11,2.960000000000001
2021-07-05 14:27:00,12839.0,Sheba Perfect Portions Pat Wet Cat Food,22197,559028.0,2,10.2,5.1,2021-07-05,Food,0.09999999999999964,5,0.1999999999999993
2021-07-05 14:53:00,17511.0,Earth Rated Dog Poop Bags,85099B,559032.0,17,182.58,10.74,2021-07-05,Disposables,1.7400000000000002,9,29.580000000000005
2021-07-05 14:53:00,17511.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559032.0,9,224.1,24.9,2021-07-05,Disposables,-5.100000000000001,30,-45.90000000000001
2021-07-05 14:53:00,17511.0,NexGard Chew for Dogs,82484,559032.0,2,81.0,40.5,2021-07-05,Food,3.5,37,7.0
2021-07-05 14:53:00,17511.0,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559032.0,9,224.1,24.9,2021-07-05,Food,-3.1000000000000014,28,-27.900000000000013
2021-07-05 14:53:00,17511.0,Purina Pro Plan Adult Sensitive Skin,23284,559032.0,2,81.0,40.5,2021-07-05,Supplements,7.5,33,15.0
2021-07-05 14:53:00,17511.0,Sheba Perfect Portions Pat Wet Cat Food,22197,559032.0,17,73.44,4.32,2021-07-05,Food,-0.6799999999999997,5,-11.559999999999995
2021-07-05 15:12:00,13695.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559035.0,2,59.4,29.7,2021-07-05,Disposables,-0.3000000000000007,30,-0.6000000000000014
2021-07-05 15:14:00,12637.0,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559036.0,2,59.4,29.7,2021-07-05,Disposables,-0.3000000000000007,30,-0.6000000000000014
2021-07-05 15:31:00,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559038.0,11,712.14,64.74,2021-07-05,Disposables,34.739999999999995,30,382.13999999999993
2021-07-05 15:31:00,,ProBiotic Supplements for Dogs,79321,559038.0,1,74.76,74.76,2021-07-05,Supplements,45.760000000000005,29,45.760000000000005
2021-07-05 15:31:00,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559038.0,5,323.7,64.74,2021-07-05,Food,36.739999999999995,28,183.7
2021-07-05 15:31:00,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,559038.0,3,449.28,149.76,2021-07-05,Food,94.75999999999999,55,284.28
2021-07-05 15:32:00,,Earth Rated Dog Poop Bags,85099B,559039.0,1,24.78,24.78,2021-07-05,Disposables,15.780000000000001,9,15.780000000000001
2021-07-05 15:32:00,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,559039.0,1,24.78,24.78,2021-07-05,Food,10.780000000000001,14,10.780000000000001
2021-07-05 15:32:00,,Purina Pro Plan Adult Sensitive Skin,23284,559039.0,1,94.74,94.74,2021-07-05,Supplements,61.739999999999995,33,61.739999999999995
2021-07-05 15:32:00,,Templation Soft Cat Treats,23084,559039.0,1,24.78,24.78,2021-07-05,Food,12.780000000000001,12,12.780000000000001
2021-07-05 15:33:00,,Earth Rated Dog Poop Bags,85099B,559040.0,1,24.78,24.78,2021-07-05,Disposables,15.780000000000001,9,15.780000000000001
2021-07-05 15:33:00,,Indoor Pet Camera,22502,559041.0,1,64.74,64.74,2021-07-05,Electronics,21.739999999999995,43,21.739999999999995
2021-07-05 15:34:00,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,559042.0,1,24.78,24.78,2021-07-05,Food,10.780000000000001,14,10.780000000000001
2021-07-05 15:34:00,,Templation Soft Cat Treats,23084,559042.0,1,24.78,24.78,2021-07-05,Food,12.780000000000001,12,12.780000000000001
2021-07-05 15:35:00,,Earth Rated Dog Poop Bags,85099B,559043.0,1,24.78,24.78,2021-07-05,Disposables,15.780000000000001,9,15.780000000000001
2021-07-05 15:35:00,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,559043.0,1,24.78,24.78,2021-07-05,Food,10.780000000000001,14,10.780000000000001
2021-07-05 15:35:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,559043.0,1,9.78,9.78,2021-07-05,Food,4.779999999999999,5,4.779999999999999
2021-07-05 15:40:00,14352.0,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,559045.0,2,35.4,17.7,2021-07-05,Disposables,-0.3000000000000007,18,-0.6000000000000014
2021-07-05 15:41:00,14352.0,Purina Pro Plan Adult Sensitive Skin,23284,559046.0,1,47.7,47.7,2021-07-05,Supplements,14.700000000000003,33,14.700000000000003
2021-07-05 16:47:00,,Earth Rated Dog Poop Bags,85099B,559051.0,1,24.78,24.78,2021-07-05,Disposables,15.780000000000001,9,15.780000000000001
2021-07-05 16:47:00,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559051.0,1,64.74,64.74,2021-07-05,Disposables,34.739999999999995,30,34.739999999999995
2021-07-05 16:47:00,,Pet Hair Remover,23203,559051.0,1,24.78,24.78,2021-07-05,Grooming,13.780000000000001,11,13.780000000000001
2021-07-05 16:47:00,,Purina Pro Plan Adult Sensitive Skin,23284,559051.0,1,99.78,99.78,2021-07-05,Supplements,66.78,33,66.78
2021-07-05 16:47:00,,Rechargeable Pet Nail Grinder,22960,559051.0,1,49.74,49.74,2021-07-05,Grooming,29.740000000000002,20,29.740000000000002
2021-07-05 16:53:00,,Earth Rated Dog Poop Bags,85099B,559052.0,1,24.78,24.78,2021-07-05,Disposables,15.780000000000001,9,15.780000000000001
2021-07-05 16:53:00,,Milk-Bone MaroSnacks Dog Treats with Real Bone,22386,559052.0,3,37.44,12.48,2021-07-05,Food,-1.5199999999999996,14,-4.559999999999999
2021-07-05 16:53:00,,Pet Hair Remover,23203,559052.0,2,24.96,12.48,2021-07-05,Grooming,1.4800000000000004,11,2.960000000000001
2021-07-05 16:53:00,,Purina ONE SmartBlend Natural Adult Chicken 10lb,23298,559052.0,1,64.74,64.74,2021-07-05,Food,36.739999999999995,28,36.739999999999995
2021-07-05 16:53:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,559052.0,2,19.56,9.78,2021-07-05,Food,4.779999999999999,5,9.559999999999999
2021-07-05 16:53:00,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,559052.0,1,149.76,149.76,2021-07-05,Food,94.75999999999999,55,94.75999999999999
2021-07-05 16:53:00,,Templation Soft Cat Treats,23084,559052.0,1,24.78,24.78,2021-07-05,Food,12.780000000000001,12,12.780000000000001
2021-07-05 17:09:00,,Earth Rated Dog Poop Bags,85099B,559055.0,1,24.78,24.78,2021-07-05,Disposables,15.780000000000001,9,15.780000000000001
2021-07-05 17:09:00,,Indoor Pet Camera,22502,559055.0,1,64.74,64.74,2021-07-05,Electronics,21.739999999999995,43,21.739999999999995
2021-07-05 17:09:00,,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",47566,559055.0,1,64.74,64.74,2021-07-05,Disposables,34.739999999999995,30,34.739999999999995
2021-07-05 17:09:00,,Pet Grooming Brush,20725,559055.0,1,24.78,24.78,2021-07-05,Grooming,15.780000000000001,9,15.780000000000001
2021-07-05 17:09:00,,Pet Hair Remover,23203,559055.0,1,24.78,24.78,2021-07-05,Grooming,13.780000000000001,11,13.780000000000001
2021-07-05 17:09:00,,Rechargeable Pet Nail Grinder,22960,559055.0,1,49.74,49.74,2021-07-05,Grooming,29.740000000000002,20,29.740000000000002
2021-07-05 17:09:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,559055.0,1,9.78,9.78,2021-07-05,Food,4.779999999999999,5,4.779999999999999
2021-07-05 17:09:00,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,22423,559055.0,1,149.76,149.76,2021-07-05,Food,94.75999999999999,55,94.75999999999999
2021-07-05 17:09:00,,Templation Soft Cat Treats,23084,559055.0,2,49.56,24.78,2021-07-05,Food,12.780000000000001,12,25.560000000000002
2021-07-06 09:15:00,14645.0,Pet Grooming Brush,20725,559056.0,4,39.6,9.9,2021-07-06,Grooming,0.9000000000000004,9,3.6000000000000014
2021-07-06 09:46:00,13089.0,NexGard Chew for Dogs,82484,559057.0,1,47.7,47.7,2021-07-06,Food,10.700000000000003,37,10.700000000000003
